Arquivo: leitura.c
========================================

 ID | Token                  |  Linha | Coluna | Lexema
  1 | TKId                   |    273 |     20 | c
 69 | TKMaiorIgual           |    273 |     22 | >=
 83 | TKCteChar              |    273 |     25 | '0'
 70 | TKE                    |    273 |     29 | &&
  1 | TKId                   |    273 |     32 | c
 68 | TKMenorIgual           |    273 |     34 | <=
 83 | TKCteChar              |    273 |     37 | '9'
  8 | TKFechaPar             |    273 |     40 | )
 11 | TKAbreChaves           |    273 |     42 | {
 24 | TKIf                   |    274 |     17 | if
  7 | TKAbrePar              |    274 |     20 | (
  1 | TKId                   |    274 |     21 | posl
 66 | TKMenor                |    274 |     26 | <
 22 | TKCteInt               |    274 |     28 | 510
  8 | TKFechaPar             |    274 |     31 | )
  1 | TKId                   |    274 |     33 | lex
 18 | TKAbreColchete         |    274 |     36 | [
  1 | TKId                   |    274 |     37 | posl
 14 | TKDuploMais            |    274 |     41 | ++
 19 | TKFechaColchete        |    274 |     43 | ]
  9 | TKAtrib                |    274 |     45 | =
  1 | TKId                   |    274 |     47 | c
 10 | TKPontoEVirgula        |    274 |     48 | ;
  1 | TKId                   |    275 |     17 | proxC
  7 | TKAbrePar              |    275 |     22 | (
  8 | TKFechaPar             |    275 |     23 | )
 10 | TKPontoEVirgula        |    275 |     24 | ;
 12 | TKFechaChaves          |    276 |     13 | }
 12 | TKFechaChaves          |    278 |     13 | /
 24 | TKIf                   |    279 |     13 | if
  7 | TKAbrePar              |    279 |     16 | (
  1 | TKId                   |    279 |     17 | c
 64 | TKIgual                |    279 |     19 | ==
 83 | TKCteChar              |    279 |     22 | '.'
  8 | TKFechaPar             |    279 |     25 | )
 11 | TKAbreChaves           |    279 |     27 | {
  1 | TKId                   |    280 |     17 | ehFloat
  9 | TKAtrib                |    280 |     25 | =
 22 | TKCteInt               |    280 |     27 | 1
 10 | TKPontoEVirgula        |    280 |     28 | ;
 24 | TKIf                   |    281 |     17 | if
  7 | TKAbrePar              |    281 |     20 | (
  1 | TKId                   |    281 |     21 | posl
 66 | TKMenor                |    281 |     26 | <
 22 | TKCteInt               |    281 |     28 | 510
  8 | TKFechaPar             |    281 |     31 | )
  1 | TKId                   |    281 |     33 | lex
 18 | TKAbreColchete         |    281 |     36 | [
  1 | TKId                   |    281 |     37 | posl
 14 | TKDuploMais            |    281 |     41 | ++
 19 | TKFechaColchete        |    281 |     43 | ]
  9 | TKAtrib                |    281 |     45 | =
  1 | TKId                   |    281 |     47 | c
 10 | TKPontoEVirgula        |    281 |     48 | ;
  1 | TKId                   |    282 |     17 | proxC
  7 | TKAbrePar              |    282 |     22 | (
  8 | TKFechaPar             |    282 |     23 | )
 10 | TKPontoEVirgula        |    282 |     24 | ;
 27 | TKWhile                |    283 |     17 | while
  7 | TKAbrePar              |    283 |     23 | (
  1 | TKId                   |    283 |     24 | c
 69 | TKMaiorIgual           |    283 |     26 | >=
 83 | TKCteChar              |    283 |     29 | '0'
 70 | TKE                    |    283 |     33 | &&
  1 | TKId                   |    283 |     36 | c
 68 | TKMenorIgual           |    283 |     38 | <=
 83 | TKCteChar              |    283 |     41 | '9'
  8 | TKFechaPar             |    283 |     44 | )
 11 | TKAbreChaves           |    283 |     46 | {
 24 | TKIf                   |    284 |     21 | if
  7 | TKAbrePar              |    284 |     24 | (
  1 | TKId                   |    284 |     25 | posl
 66 | TKMenor                |    284 |     30 | <
 22 | TKCteInt               |    284 |     32 | 510
  8 | TKFechaPar             |    284 |     35 | )
  1 | TKId                   |    284 |     37 | lex
 18 | TKAbreColchete         |    284 |     40 | [
  1 | TKId                   |    284 |     41 | posl
 14 | TKDuploMais            |    284 |     45 | ++
 19 | TKFechaColchete        |    284 |     47 | ]
  9 | TKAtrib                |    284 |     49 | =
  1 | TKId                   |    284 |     51 | c
 10 | TKPontoEVirgula        |    284 |     52 | ;
  1 | TKId                   |    285 |     21 | proxC
  7 | TKAbrePar              |    285 |     26 | (
  8 | TKFechaPar             |    285 |     27 | )
 10 | TKPontoEVirgula        |    285 |     28 | ;
 12 | TKFechaChaves          |    286 |     17 | }
 12 | TKFechaChaves          |    287 |     13 | }
 12 | TKFechaChaves          |    289 |     13 | /
 24 | TKIf                   |    290 |     13 | if
  7 | TKAbrePar              |    290 |     16 | (
  1 | TKId                   |    290 |     17 | c
 64 | TKIgual                |    290 |     19 | ==
 83 | TKCteChar              |    290 |     22 | 'e'
 71 | TKOu                   |    290 |     26 | ||
  1 | TKId                   |    290 |     29 | c
 64 | TKIgual                |    290 |     31 | ==
 83 | TKCteChar              |    290 |     34 | 'E'
  8 | TKFechaPar             |    290 |     37 | )
 11 | TKAbreChaves           |    290 |     39 | {
  1 | TKId                   |    291 |     17 | ehFloat
  9 | TKAtrib                |    291 |     25 | =
 22 | TKCteInt               |    291 |     27 | 1
 10 | TKPontoEVirgula        |    291 |     28 | ;
 24 | TKIf                   |    292 |     17 | if
  7 | TKAbrePar              |    292 |     20 | (
  1 | TKId                   |    292 |     21 | posl
 66 | TKMenor                |    292 |     26 | <
 22 | TKCteInt               |    292 |     28 | 510
  8 | TKFechaPar             |    292 |     31 | )
  1 | TKId                   |    292 |     33 | lex
 18 | TKAbreColchete         |    292 |     36 | [
  1 | TKId                   |    292 |     37 | posl
 14 | TKDuploMais            |    292 |     41 | ++
 19 | TKFechaColchete        |    292 |     43 | ]
  9 | TKAtrib                |    292 |     45 | =
  1 | TKId                   |    292 |     47 | c
 10 | TKPontoEVirgula        |    292 |     48 | ;
  1 | TKId                   |    293 |     17 | proxC
  7 | TKAbrePar              |    293 |     22 | (
  8 | TKFechaPar             |    293 |     23 | )
 10 | TKPontoEVirgula        |    293 |     24 | ;
 24 | TKIf                   |    294 |     17 | if
  7 | TKAbrePar              |    294 |     20 | (
  1 | TKId                   |    294 |     21 | c
 64 | TKIgual                |    294 |     23 | ==
 83 | TKCteChar              |    294 |     26 | '+'
 71 | TKOu                   |    294 |     30 | ||
  1 | TKId                   |    294 |     33 | c
 64 | TKIgual                |    294 |     35 | ==
 83 | TKCteChar              |    294 |     38 | '-'
  8 | TKFechaPar             |    294 |     41 | )
 11 | TKAbreChaves           |    294 |     43 | {
 24 | TKIf                   |    295 |     21 | if
  7 | TKAbrePar              |    295 |     24 | (
  1 | TKId                   |    295 |     25 | posl
 66 | TKMenor                |    295 |     30 | <
 22 | TKCteInt               |    295 |     32 | 510
  8 | TKFechaPar             |    295 |     35 | )
  1 | TKId                   |    295 |     37 | lex
 18 | TKAbreColchete         |    295 |     40 | [
  1 | TKId                   |    295 |     41 | posl
 14 | TKDuploMais            |    295 |     45 | ++
 19 | TKFechaColchete        |    295 |     47 | ]
  9 | TKAtrib                |    295 |     49 | =
  1 | TKId                   |    295 |     51 | c
 10 | TKPontoEVirgula        |    295 |     52 | ;
  1 | TKId                   |    296 |     21 | proxC
  7 | TKAbrePar              |    296 |     26 | (
  8 | TKFechaPar             |    296 |     27 | )
 10 | TKPontoEVirgula        |    296 |     28 | ;
 12 | TKFechaChaves          |    297 |     17 | }
 27 | TKWhile                |    298 |     17 | while
  7 | TKAbrePar              |    298 |     23 | (
  1 | TKId                   |    298 |     24 | c
 69 | TKMaiorIgual           |    298 |     26 | >=
 83 | TKCteChar              |    298 |     29 | '0'
 70 | TKE                    |    298 |     33 | &&
  1 | TKId                   |    298 |     36 | c
 68 | TKMenorIgual           |    298 |     38 | <=
 83 | TKCteChar              |    298 |     41 | '9'
  8 | TKFechaPar             |    298 |     44 | )
 11 | TKAbreChaves           |    298 |     46 | {
 24 | TKIf                   |    299 |     21 | if
  7 | TKAbrePar              |    299 |     24 | (
  1 | TKId                   |    299 |     25 | posl
 66 | TKMenor                |    299 |     30 | <
 22 | TKCteInt               |    299 |     32 | 510
  8 | TKFechaPar             |    299 |     35 | )
  1 | TKId                   |    299 |     37 | lex
 18 | TKAbreColchete         |    299 |     40 | [
  1 | TKId                   |    299 |     41 | posl
 14 | TKDuploMais            |    299 |     45 | ++
 19 | TKFechaColchete        |    299 |     47 | ]
  9 | TKAtrib                |    299 |     49 | =
  1 | TKId                   |    299 |     51 | c
 10 | TKPontoEVirgula        |    299 |     52 | ;
  1 | TKId                   |    300 |     21 | proxC
  7 | TKAbrePar              |    300 |     26 | (
  8 | TKFechaPar             |    300 |     27 | )
 10 | TKPontoEVirgula        |    300 |     28 | ;
 12 | TKFechaChaves          |    301 |     17 | }
 12 | TKFechaChaves          |    302 |     13 | }
 12 | TKFechaChaves          |    304 |     13 | /
 24 | TKIf                   |    305 |     13 | if
  7 | TKAbrePar              |    305 |     16 | (
  1 | TKId                   |    305 |     17 | c
 64 | TKIgual                |    305 |     19 | ==
 83 | TKCteChar              |    305 |     22 | 'f'
 71 | TKOu                   |    305 |     26 | ||
  1 | TKId                   |    305 |     29 | c
 64 | TKIgual                |    305 |     31 | ==
 83 | TKCteChar              |    305 |     34 | 'F'
  8 | TKFechaPar             |    305 |     37 | )
 11 | TKAbreChaves           |    305 |     39 | {
  1 | TKId                   |    306 |     17 | ehFloat
  9 | TKAtrib                |    306 |     25 | =
 22 | TKCteInt               |    306 |     27 | 1
 10 | TKPontoEVirgula        |    306 |     28 | ;
 24 | TKIf                   |    307 |     17 | if
  7 | TKAbrePar              |    307 |     20 | (
  1 | TKId                   |    307 |     21 | posl
 66 | TKMenor                |    307 |     26 | <
 22 | TKCteInt               |    307 |     28 | 510
  8 | TKFechaPar             |    307 |     31 | )
  1 | TKId                   |    307 |     33 | lex
 18 | TKAbreColchete         |    307 |     36 | [
  1 | TKId                   |    307 |     37 | posl
 14 | TKDuploMais            |    307 |     41 | ++
 19 | TKFechaColchete        |    307 |     43 | ]
  9 | TKAtrib                |    307 |     45 | =
  1 | TKId                   |    307 |     47 | c
 10 | TKPontoEVirgula        |    307 |     48 | ;
  1 | TKId                   |    308 |     17 | proxC
  7 | TKAbrePar              |    308 |     22 | (
  8 | TKFechaPar             |    308 |     23 | )
 10 | TKPontoEVirgula        |    308 |     24 | ;
 12 | TKFechaChaves          |    309 |     13 | }
 23 | TKElse                 |    309 |     15 | else
 24 | TKIf                   |    309 |     20 | if
  7 | TKAbrePar              |    309 |     23 | (
  1 | TKId                   |    309 |     24 | c
 64 | TKIgual                |    309 |     26 | ==
 83 | TKCteChar              |    309 |     29 | 'l'
 71 | TKOu                   |    309 |     33 | ||
  1 | TKId                   |    309 |     36 | c
 64 | TKIgual                |    309 |     38 | ==
 83 | TKCteChar              |    309 |     41 | 'L'
 71 | TKOu                   |    309 |     45 | ||
  1 | TKId                   |    309 |     48 | c
 64 | TKIgual                |    309 |     50 | ==
 83 | TKCteChar              |    309 |     53 | 'u'
 71 | TKOu                   |    309 |     57 | ||
  1 | TKId                   |    309 |     60 | c
 64 | TKIgual                |    309 |     62 | ==
 83 | TKCteChar              |    309 |     65 | 'U'
  8 | TKFechaPar             |    309 |     68 | )
 11 | TKAbreChaves           |    309 |     70 | {
 24 | TKIf                   |    310 |     17 | if
  7 | TKAbrePar              |    310 |     20 | (
  1 | TKId                   |    310 |     21 | posl
 66 | TKMenor                |    310 |     26 | <
 22 | TKCteInt               |    310 |     28 | 510
  8 | TKFechaPar             |    310 |     31 | )
  1 | TKId                   |    310 |     33 | lex
 18 | TKAbreColchete         |    310 |     36 | [
  1 | TKId                   |    310 |     37 | posl
 14 | TKDuploMais            |    310 |     41 | ++
 19 | TKFechaColchete        |    310 |     43 | ]
  9 | TKAtrib                |    310 |     45 | =
  1 | TKId                   |    310 |     47 | c
 10 | TKPontoEVirgula        |    310 |     48 | ;
  1 | TKId                   |    311 |     17 | proxC
  7 | TKAbrePar              |    311 |     22 | (
  8 | TKFechaPar             |    311 |     23 | )
 10 | TKPontoEVirgula        |    311 |     24 | ;
